Start time:, 1647331307195166870
customers, 1, 12, 507, 0.000060, 42, 68, 35
customers, 2, 12, 498, 0.000059, 41, 70, 28
customers, 1, 12, 510, 0.000060, 42, 74, 28
customers, 2, 12, 523, 0.000061, 43, 74, 35
customers, 1, 12, 496, 0.000058, 41, 72, 28
customers, 2, 12, 500, 0.000059, 41, 71, 28
customers, 1, 12, 507, 0.000060, 42, 70, 34
customers, 2, 12, 539, 0.000063, 44, 78, 30
customers, 1, 12, 504, 0.000059, 42, 73, 34
customers, 2, 12, 509, 0.000060, 42, 74, 28
customers, 1, 12, 498, 0.000059, 41, 72, 27
customers, 2, 12, 513, 0.000060, 42, 74, 28
customers, 1, 12, 497, 0.000058, 41, 72, 28
customers, 2, 12, 515, 0.000061, 42, 74, 29
customers, 1, 12, 510, 0.000060, 42, 72, 29
customers, 2, 12, 518, 0.000061, 43, 74, 34
customers, 1, 12, 502, 0.000059, 41, 72, 28
customers, 2, 12, 518, 0.000061, 43, 72, 35
customers, 1, 12, 486, 0.000057, 40, 70, 27
customers, 2, 12, 491, 0.000058, 40, 73, 28
customers, 1, 12, 496, 0.000058, 41, 72, 27
customers, 2, 12, 510, 0.000060, 42, 74, 29
customers, 1, 12, 543, 0.000064, 45, 77, 35
customers, 2, 12, 513, 0.000060, 42, 70, 35
customers, 1, 12, 501, 0.000059, 41, 72, 29
customers, 2, 12, 512, 0.000060, 42, 72, 28
customers, 1, 12, 526, 0.000062, 43, 76, 29
customers, 2, 12, 510, 0.000060, 42, 70, 35
customers, 1, 12, 500, 0.000059, 41, 74, 28
customers, 2, 12, 519, 0.000061, 43, 73, 36
customers, 1, 12, 509, 0.000060, 42, 74, 34
customers, 2, 12, 530, 0.000062, 44, 72, 35
customers, 1, 12, 513, 0.000060, 42, 74, 34
customers, 2, 12, 501, 0.000059, 41, 70, 29
customers, 1, 12, 494, 0.000058, 41, 72, 28
customers, 2, 12, 513, 0.000060, 42, 74, 29
customers, 1, 12, 514, 0.000060, 42, 71, 35
customers, 2, 12, 507, 0.000060, 42, 72, 28
customers, 1, 12, 518, 0.000061, 43, 74, 35
customers, 2, 12, 489, 0.000058, 40, 74, 28
customers, 1, 12, 480, 0.000056, 40, 71, 27
customers, 2, 12, 519, 0.000061, 43, 74, 35
customers, 1, 12, 505, 0.000059, 42, 72, 35
customers, 2, 12, 513, 0.000060, 42, 73, 29
customers, 1, 12, 510, 0.000060, 42, 74, 29
customers, 2, 12, 511, 0.000060, 42, 74, 29
customers, 1, 12, 501, 0.000059, 41, 68, 28
customers, 2, 12, 471, 0.000055, 39, 62, 28
customers, 1, 12, 492, 0.000058, 41, 60, 34
customers, 2, 12, 481, 0.000057, 40, 62, 35
customers, 1, 12, 467, 0.000055, 38, 64, 28
customers, 2, 12, 482, 0.000057, 40, 66, 29
customers, 1, 12, 474, 0.000056, 39, 60, 35
customers, 2, 12, 460, 0.000054, 38, 63, 28
customers, 1, 12, 472, 0.000056, 39, 60, 35
customers, 2, 12, 476, 0.000056, 39, 61, 35
customers, 1, 12, 475, 0.000056, 39, 62, 34
customers, 2, 12, 480, 0.000056, 40, 64, 36
customers, 1, 12, 458, 0.000054, 38, 63, 27
customers, 2, 12, 462, 0.000054, 38, 64, 29
customers, 1, 12, 479, 0.000056, 39, 64, 34
customers, 2, 12, 499, 0.000059, 41, 68, 35
customers, 1, 12, 440, 0.000052, 36, 60, 28
customers, 2, 12, 472, 0.000056, 39, 64, 28
customers, 1, 12, 485, 0.000057, 40, 62, 29
customers, 2, 12, 467, 0.000055, 38, 63, 28
customers, 1, 12, 452, 0.000053, 37, 62, 27
customers, 2, 12, 471, 0.000055, 39, 64, 29
customers, 1, 12, 463, 0.000054, 38, 61, 28
customers, 2, 12, 487, 0.000057, 40, 62, 29
customers, 1, 12, 477, 0.000056, 39, 65, 28
customers, 2, 12, 499, 0.000059, 41, 65, 28
customers, 1, 12, 544, 0.000064, 45, 76, 35
customers, 2, 12, 468, 0.000055, 39, 61, 29
customers, 1, 12, 615, 0.000072, 51, 66, 34
customers, 2, 12, 460, 0.000054, 38, 62, 28
customers, 1, 12, 471, 0.000055, 39, 61, 28
customers, 2, 12, 479, 0.000056, 39, 62, 28
customers, 1, 12, 478, 0.000056, 39, 60, 33
customers, 2, 12, 468, 0.000055, 39, 64, 28
customers, 1, 12, 478, 0.000056, 39, 62, 34
customers, 2, 12, 501, 0.000059, 41, 82, 29
customers, 1, 12, 477, 0.000056, 39, 62, 35
customers, 2, 12, 482, 0.000057, 40, 63, 35
customers, 1, 12, 564, 0.000066, 47, 72, 35
customers, 2, 12, 479, 0.000056, 39, 59, 35
customers, 1, 12, 470, 0.000055, 39, 64, 28
customers, 2, 12, 479, 0.000056, 39, 63, 35
customers, 1, 12, 511, 0.000060, 42, 64, 29
customers, 2, 12, 472, 0.000056, 39, 64, 29
customers, 1, 12, 472, 0.000056, 39, 62, 27
customers, 2, 12, 476, 0.000056, 39, 62, 29
customers, 1, 12, 466, 0.000055, 38, 62, 28
customers, 2, 12, 475, 0.000056, 39, 63, 35
customers, 1, 12, 506, 0.000060, 42, 82, 28
customers, 2, 12, 498, 0.000059, 41, 67, 28
customers, 1, 12, 469, 0.000055, 39, 66, 28
customers, 2, 12, 471, 0.000055, 39, 61, 28
customers, 1, 12, 472, 0.000056, 39, 60, 34
customers, 2, 12, 466, 0.000055, 38, 64, 28
customers, 1, 12, 468, 0.000055, 39, 60, 28
customers, 2, 12, 468, 0.000055, 39, 62, 28
customers, 1, 12, 463, 0.000054, 38, 61, 28
customers, 2, 12, 464, 0.000055, 38, 62, 29
customers, 1, 12, 477, 0.000056, 39, 58, 35
customers, 2, 12, 488, 0.000057, 40, 59, 35
customers, 1, 12, 482, 0.000057, 40, 61, 34
customers, 2, 12, 479, 0.000056, 39, 62, 34
customers, 1, 12, 462, 0.000054, 38, 59, 28
customers, 2, 12, 483, 0.000057, 40, 65, 28
customers, 1, 12, 475, 0.000056, 39, 61, 28
customers, 2, 12, 467, 0.000055, 38, 60, 29
customers, 1, 12, 474, 0.000056, 39, 63, 35
customers, 2, 12, 482, 0.000057, 40, 65, 29
customers, 1, 12, 465, 0.000055, 38, 59, 29
customers, 2, 12, 484, 0.000057, 40, 60, 36
customers, 1, 12, 463, 0.000054, 38, 62, 29
customers, 2, 12, 469, 0.000055, 39, 61, 28
customers, 1, 12, 466, 0.000055, 38, 61, 27
customers, 2, 12, 480, 0.000056, 40, 62, 34
customers, 1, 12, 459, 0.000054, 38, 61, 28
customers, 2, 12, 477, 0.000056, 39, 63, 35
customers, 1, 12, 463, 0.000054, 38, 64, 28
customers, 2, 12, 471, 0.000055, 39, 62, 35
customers, 1, 12, 458, 0.000054, 38, 59, 28
customers, 2, 12, 459, 0.000054, 38, 63, 28
customers, 1, 12, 464, 0.000055, 38, 62, 28
customers, 2, 12, 477, 0.000056, 39, 62, 35
customers, 1, 12, 491, 0.000058, 40, 60, 35
customers, 2, 12, 463, 0.000054, 38, 63, 28
customers, 1, 12, 465, 0.000055, 38, 57, 34
customers, 2, 12, 469, 0.000055, 39, 60, 28
customers, 1, 12, 450, 0.000053, 37, 62, 27
customers, 2, 12, 462, 0.000054, 38, 60, 29
customers, 1, 12, 456, 0.000054, 38, 58, 29
customers, 2, 12, 507, 0.000060, 42, 58, 36
customers, 1, 12, 444, 0.000052, 37, 54, 34
customers, 2, 12, 443, 0.000052, 36, 55, 29
customers, 1, 12, 449, 0.000053, 37, 54, 35
customers, 2, 12, 445, 0.000052, 37, 53, 29
customers, 1, 12, 436, 0.000051, 36, 53, 28
customers, 2, 12, 436, 0.000051, 36, 55, 28
customers, 1, 12, 459, 0.000054, 38, 59, 28
customers, 2, 12, 430, 0.000051, 35, 51, 28
customers, 1, 12, 433, 0.000051, 36, 60, 27
customers, 2, 12, 469, 0.000055, 39, 75, 29
customers, 1, 12, 430, 0.000051, 35, 53, 28
customers, 2, 12, 442, 0.000052, 36, 55, 28
customers, 1, 12, 441, 0.000052, 36, 54, 34
customers, 2, 12, 433, 0.000051, 36, 53, 28
customers, 1, 12, 449, 0.000053, 37, 56, 28
customers, 2, 12, 449, 0.000053, 37, 55, 29
customers, 1, 12, 450, 0.000053, 37, 59, 34
customers, 2, 12, 442, 0.000052, 36, 53, 28
customers, 1, 12, 476, 0.000056, 39, 57, 37
customers, 2, 12, 442, 0.000052, 36, 53, 29
customers, 1, 12, 452, 0.000053, 37, 58, 34
customers, 2, 12, 424, 0.000050, 35, 55, 28
customers, 1, 12, 433, 0.000051, 36, 53, 28
customers, 2, 12, 457, 0.000054, 38, 65, 28
customers, 1, 12, 442, 0.000052, 36, 54, 28
customers, 2, 12, 461, 0.000054, 38, 61, 35
customers, 1, 12, 449, 0.000053, 37, 55, 35
customers, 2, 12, 445, 0.000052, 37, 59, 29
customers, 1, 12, 452, 0.000053, 37, 55, 35
customers, 2, 12, 452, 0.000053, 37, 59, 34
customers, 1, 12, 432, 0.000051, 36, 53, 28
customers, 2, 12, 466, 0.000055, 38, 65, 34
customers, 1, 12, 467, 0.000055, 38, 80, 28
customers, 2, 12, 457, 0.000054, 38, 55, 35
customers, 1, 12, 450, 0.000053, 37, 61, 34
customers, 2, 12, 456, 0.000054, 38, 62, 35
customers, 1, 12, 451, 0.000053, 37, 59, 34
customers, 2, 12, 447, 0.000053, 37, 61, 29
customers, 1, 12, 440, 0.000052, 36, 59, 28
customers, 2, 12, 437, 0.000051, 36, 60, 28
customers, 1, 12, 457, 0.000054, 38, 61, 29
customers, 2, 12, 435, 0.000051, 36, 55, 28
customers, 1, 12, 439, 0.000052, 36, 51, 29
customers, 2, 12, 433, 0.000051, 36, 53, 29
customers, 1, 12, 445, 0.000052, 37, 59, 28
customers, 2, 12, 451, 0.000053, 37, 67, 28
customers, 1, 12, 416, 0.000049, 34, 53, 27
customers, 2, 12, 439, 0.000052, 36, 59, 27
customers, 1, 12, 444, 0.000052, 37, 55, 30
customers, 2, 12, 480, 0.000056, 40, 61, 29
customers, 1, 12, 450, 0.000053, 37, 60, 34
customers, 2, 12, 424, 0.000050, 35, 55, 28
customers, 1, 12, 430, 0.000051, 35, 52, 28
customers, 2, 12, 463, 0.000054, 38, 61, 36
customers, 1, 12, 439, 0.000052, 36, 52, 28
customers, 2, 12, 443, 0.000052, 36, 60, 28
customers, 1, 12, 464, 0.000055, 38, 55, 35
customers, 2, 12, 435, 0.000051, 36, 54, 28
customers, 1, 12, 435, 0.000051, 36, 60, 28
customers, 2, 12, 438, 0.000052, 36, 55, 28
customers, 1, 12, 413, 0.000049, 34, 52, 27
customers, 2, 12, 428, 0.000050, 35, 55, 27
customers, 1, 12, 433, 0.000051, 36, 58, 28
customers, 2, 12, 449, 0.000053, 37, 54, 34
customers, 1, 12, 429, 0.000050, 35, 52, 28
customers, 2, 12, 434, 0.000051, 36, 61, 28
customers, 1, 12, 444, 0.000052, 37, 53, 34
customers, 2, 12, 439, 0.000052, 36, 55, 27
customers, 1, 12, 422, 0.000050, 35, 53, 28
customers, 2, 12, 446, 0.000052, 37, 54, 29
customers, 1, 12, 465, 0.000055, 38, 53, 34
customers, 2, 12, 449, 0.000053, 37, 59, 29
customers, 1, 12, 441, 0.000052, 36, 53, 27
customers, 2, 12, 436, 0.000051, 36, 53, 27
customers, 1, 12, 440, 0.000052, 36, 53, 28
customers, 2, 12, 445, 0.000052, 37, 61, 28
customers, 1, 12, 441, 0.000052, 36, 53, 29
customers, 2, 12, 442, 0.000052, 36, 60, 28
customers, 1, 12, 452, 0.000053, 37, 54, 35
customers, 2, 12, 450, 0.000053, 37, 55, 35
customers, 1, 12, 416, 0.000049, 34, 53, 27
customers, 2, 12, 450, 0.000053, 37, 61, 30
customers, 1, 12, 429, 0.000050, 35, 53, 27
customers, 2, 12, 448, 0.000053, 37, 54, 29
customers, 1, 12, 444, 0.000052, 37, 54, 34
customers, 2, 12, 427, 0.000050, 35, 55, 28
customers, 1, 12, 449, 0.000053, 37, 61, 28
customers, 2, 12, 459, 0.000054, 38, 61, 35
customers, 1, 12, 430, 0.000051, 35, 53, 27
customers, 2, 12, 448, 0.000053, 37, 58, 27
customers, 1, 12, 439, 0.000052, 36, 59, 28
customers, 2, 12, 427, 0.000050, 35, 53, 29
customers, 1, 12, 438, 0.000052, 36, 60, 29
customers, 2, 12, 448, 0.000053, 37, 55, 34
customers, 1, 12, 447, 0.000053, 37, 61, 29
customers, 2, 12, 429, 0.000050, 35, 53, 29
customers, 1, 12, 448, 0.000053, 37, 61, 28
customers, 2, 12, 437, 0.000051, 36, 55, 28
customers, 1, 12, 434, 0.000051, 36, 51, 28
customers, 2, 12, 453, 0.000053, 37, 53, 35
customers, 1, 12, 447, 0.000053, 37, 52, 35
customers, 2, 12, 465, 0.000055, 38, 61, 28
customers, 1, 12, 439, 0.000052, 36, 53, 28
customers, 2, 12, 453, 0.000053, 37, 59, 34
customers, 1, 12, 446, 0.000052, 37, 60, 29
customers, 2, 12, 428, 0.000050, 35, 53, 28
customers, 1, 12, 450, 0.000053, 37, 59, 34
customers, 2, 12, 457, 0.000054, 38, 60, 34
customers, 1, 12, 442, 0.000052, 36, 58, 28
customers, 2, 12, 436, 0.000051, 36, 53, 28
customers, 1, 12, 430, 0.000051, 35, 55, 29
customers, 2, 12, 456, 0.000054, 38, 55, 35
customers, 1, 12, 437, 0.000051, 36, 59, 29
customers, 2, 12, 424, 0.000050, 35, 54, 28
customers, 1, 12, 414, 0.000049, 34, 37, 28
customers, 2, 12, 435, 0.000051, 36, 37, 35
customers, 1, 12, 418, 0.000049, 34, 36, 28
customers, 2, 12, 433, 0.000051, 36, 38, 35
customers, 1, 12, 423, 0.000050, 35, 37, 29
customers, 2, 12, 427, 0.000050, 35, 37, 29
customers, 1, 12, 419, 0.000049, 34, 37, 29
customers, 2, 12, 422, 0.000050, 35, 37, 28
customers, 1, 12, 406, 0.000048, 33, 36, 28
customers, 2, 12, 418, 0.000049, 34, 38, 28
customers, 1, 12, 414, 0.000049, 34, 37, 27
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 424, 0.000050, 35, 40, 29
customers, 2, 12, 476, 0.000056, 39, 59, 37
customers, 1, 12, 417, 0.000049, 34, 36, 28
customers, 2, 12, 425, 0.000050, 35, 37, 28
customers, 1, 12, 413, 0.000049, 34, 37, 28
customers, 2, 12, 431, 0.000051, 35, 37, 35
customers, 1, 12, 422, 0.000050, 35, 45, 29
customers, 2, 12, 433, 0.000051, 36, 38, 29
customers, 1, 12, 416, 0.000049, 34, 39, 29
customers, 2, 12, 417, 0.000049, 34, 38, 28
customers, 1, 12, 420, 0.000049, 35, 38, 29
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 417, 0.000049, 34, 37, 28
customers, 2, 12, 416, 0.000049, 34, 37, 28
customers, 1, 12, 447, 0.000053, 37, 59, 34
customers, 2, 12, 407, 0.000048, 33, 37, 27
customers, 1, 12, 419, 0.000049, 34, 37, 30
customers, 2, 12, 435, 0.000051, 36, 37, 35
customers, 1, 12, 449, 0.000053, 37, 58, 28
customers, 2, 12, 431, 0.000051, 35, 37, 34
customers, 1, 12, 437, 0.000051, 36, 39, 30
customers, 2, 12, 421, 0.000050, 35, 37, 29
customers, 1, 12, 421, 0.000050, 35, 38, 28
customers, 2, 12, 418, 0.000049, 34, 37, 28
customers, 1, 12, 417, 0.000049, 34, 36, 28
customers, 2, 12, 430, 0.000051, 35, 39, 29
customers, 1, 12, 422, 0.000050, 35, 38, 28
customers, 2, 12, 413, 0.000049, 34, 38, 29
customers, 1, 12, 428, 0.000050, 35, 37, 35
customers, 2, 12, 436, 0.000051, 36, 38, 35
customers, 1, 12, 426, 0.000050, 35, 37, 34
customers, 2, 12, 428, 0.000050, 35, 37, 29
customers, 1, 12, 419, 0.000049, 34, 39, 28
customers, 2, 12, 423, 0.000050, 35, 38, 28
customers, 1, 12, 422, 0.000050, 35, 37, 28
customers, 2, 12, 443, 0.000052, 36, 43, 35
customers, 1, 12, 414, 0.000049, 34, 37, 28
customers, 2, 12, 423, 0.000050, 35, 38, 28
customers, 1, 12, 451, 0.000053, 37, 63, 28
customers, 2, 12, 572, 0.000067, 47, 63, 35
customers, 1, 12, 413, 0.000049, 34, 37, 28
customers, 2, 12, 425, 0.000050, 35, 38, 28
customers, 1, 12, 412, 0.000048, 34, 38, 28
customers, 2, 12, 434, 0.000051, 36, 38, 35
customers, 1, 12, 412, 0.000048, 34, 37, 28
customers, 2, 12, 421, 0.000050, 35, 38, 28
customers, 1, 12, 422, 0.000050, 35, 36, 33
customers, 2, 12, 413, 0.000049, 34, 37, 29
customers, 1, 12, 415, 0.000049, 34, 37, 27
customers, 2, 12, 435, 0.000051, 36, 57, 28
customers, 1, 12, 448, 0.000053, 37, 67, 29
customers, 2, 12, 486, 0.000057, 40, 59, 35
customers, 1, 12, 411, 0.000048, 34, 37, 28
customers, 2, 12, 434, 0.000051, 36, 38, 34
customers, 1, 12, 410, 0.000048, 34, 36, 27
customers, 2, 12, 445, 0.000052, 37, 39, 35
customers, 1, 12, 428, 0.000050, 35, 40, 27
customers, 2, 12, 439, 0.000052, 36, 41, 35
customers, 1, 12, 417, 0.000049, 34, 45, 28
customers, 2, 12, 438, 0.000052, 36, 40, 35
customers, 1, 12, 408, 0.000048, 34, 37, 28
customers, 2, 12, 419, 0.000049, 34, 37, 29
customers, 1, 12, 431, 0.000051, 35, 37, 34
customers, 2, 12, 436, 0.000051, 36, 37, 35
customers, 1, 12, 411, 0.000048, 34, 36, 27
customers, 2, 12, 427, 0.000050, 35, 37, 29
customers, 1, 12, 421, 0.000050, 35, 38, 28
customers, 2, 12, 435, 0.000051, 36, 38, 35
customers, 1, 12, 412, 0.000048, 34, 37, 29
customers, 2, 12, 414, 0.000049, 34, 37, 29
customers, 1, 12, 423, 0.000050, 35, 36, 34
customers, 2, 12, 429, 0.000050, 35, 38, 28
customers, 1, 12, 459, 0.000054, 38, 49, 34
customers, 2, 12, 429, 0.000050, 35, 37, 29
customers, 1, 12, 408, 0.000048, 34, 37, 27
customers, 2, 12, 431, 0.000051, 35, 37, 35
customers, 1, 12, 402, 0.000047, 33, 37, 27
customers, 2, 12, 421, 0.000050, 35, 38, 28
customers, 1, 12, 412, 0.000048, 34, 37, 28
customers, 2, 12, 428, 0.000050, 35, 39, 27
customers, 1, 12, 425, 0.000050, 35, 36, 34
customers, 2, 12, 416, 0.000049, 34, 37, 28
customers, 1, 12, 410, 0.000048, 34, 36, 28
customers, 2, 12, 417, 0.000049, 34, 38, 28
customers, 1, 12, 409, 0.000048, 34, 36, 28
customers, 2, 12, 431, 0.000051, 35, 45, 28
customers, 1, 12, 424, 0.000050, 35, 37, 28
customers, 2, 12, 422, 0.000050, 35, 37, 28
customers, 1, 12, 426, 0.000050, 35, 40, 34
customers, 2, 12, 419, 0.000049, 34, 40, 29
customers, 1, 12, 409, 0.000048, 34, 37, 28
customers, 2, 12, 416, 0.000049, 34, 40, 28
customers, 1, 12, 406, 0.000048, 33, 40, 27
customers, 2, 12, 419, 0.000049, 34, 38, 29
customers, 1, 12, 420, 0.000049, 35, 37, 29
customers, 2, 12, 438, 0.000052, 36, 38, 35
customers, 1, 12, 407, 0.000048, 33, 38, 27
customers, 2, 12, 409, 0.000048, 34, 38, 28
customers, 1, 12, 413, 0.000049, 34, 37, 27
customers, 2, 12, 410, 0.000048, 34, 37, 28
customers, 1, 12, 431, 0.000051, 35, 37, 35
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 400, 0.000047, 33, 37, 28
customers, 2, 12, 447, 0.000053, 37, 39, 30
customers, 1, 12, 421, 0.000050, 35, 37, 33
customers, 2, 12, 424, 0.000050, 35, 37, 28
customers, 1, 12, 420, 0.000049, 35, 37, 28
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 408, 0.000048, 34, 36, 28
customers, 2, 12, 411, 0.000048, 34, 36, 28
customers, 1, 12, 410, 0.000048, 34, 36, 29
customers, 2, 12, 436, 0.000051, 36, 38, 35
customers, 1, 12, 441, 0.000052, 36, 66, 28
customers, 2, 12, 422, 0.000050, 35, 37, 28
customers, 1, 12, 427, 0.000050, 35, 37, 34
customers, 2, 12, 442, 0.000052, 36, 45, 29
customers, 1, 12, 423, 0.000050, 35, 37, 28
customers, 2, 12, 426, 0.000050, 35, 37, 29
customers, 1, 12, 423, 0.000050, 35, 37, 28
customers, 2, 12, 412, 0.000048, 34, 37, 28
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 415, 0.000049, 34, 38, 28
customers, 1, 12, 417, 0.000049, 34, 37, 27
customers, 2, 12, 433, 0.000051, 36, 38, 35
customers, 1, 12, 428, 0.000050, 35, 37, 34
customers, 2, 12, 469, 0.000055, 39, 74, 35
customers, 1, 12, 405, 0.000048, 33, 36, 28
customers, 2, 12, 397, 0.000047, 33, 37, 28
customers, 1, 12, 420, 0.000049, 35, 36, 27
customers, 2, 12, 475, 0.000056, 39, 51, 37
customers, 1, 12, 432, 0.000051, 36, 37, 35
customers, 2, 12, 431, 0.000051, 35, 37, 33
customers, 1, 12, 431, 0.000051, 35, 37, 35
customers, 2, 12, 412, 0.000048, 34, 37, 28
customers, 1, 12, 408, 0.000048, 34, 37, 28
customers, 2, 12, 531, 0.000062, 44, 73, 28
customers, 1, 12, 429, 0.000050, 35, 39, 29
customers, 2, 12, 423, 0.000050, 35, 37, 28
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 416, 0.000049, 34, 36, 28
customers, 1, 12, 408, 0.000048, 34, 37, 28
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 424, 0.000050, 35, 36, 34
customers, 2, 12, 402, 0.000047, 33, 37, 28
customers, 1, 12, 409, 0.000048, 34, 37, 28
customers, 2, 12, 421, 0.000050, 35, 39, 28
customers, 1, 12, 423, 0.000050, 35, 37, 28
customers, 2, 12, 461, 0.000054, 38, 68, 34
customers, 1, 12, 444, 0.000052, 37, 39, 30
