Start time:, 1647331307195166870
customers, 2, 12, 452, 0.000053, 37, 50, 36
customers, 1, 12, 400, 0.000047, 33, 38, 28
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 393, 0.000046, 32, 36, 27
customers, 2, 12, 417, 0.000049, 34, 37, 29
customers, 1, 12, 407, 0.000048, 33, 37, 27
customers, 2, 12, 428, 0.000050, 35, 39, 28
customers, 1, 12, 400, 0.000047, 33, 37, 27
customers, 2, 12, 419, 0.000049, 34, 38, 29
customers, 1, 12, 450, 0.000053, 37, 51, 34
customers, 2, 12, 424, 0.000050, 35, 37, 28
customers, 1, 12, 426, 0.000050, 35, 37, 34
customers, 2, 12, 427, 0.000050, 35, 38, 28
customers, 1, 12, 408, 0.000048, 34, 37, 28
customers, 2, 12, 429, 0.000050, 35, 37, 29
customers, 1, 12, 402, 0.000047, 33, 36, 27
customers, 2, 12, 423, 0.000050, 35, 40, 28
customers, 1, 12, 412, 0.000048, 34, 38, 28
customers, 2, 12, 431, 0.000051, 35, 37, 34
customers, 1, 12, 429, 0.000050, 35, 36, 35
customers, 2, 12, 424, 0.000050, 35, 37, 29
customers, 1, 12, 428, 0.000050, 35, 37, 34
customers, 2, 12, 419, 0.000049, 34, 38, 28
customers, 1, 12, 450, 0.000053, 37, 49, 28
customers, 2, 12, 423, 0.000050, 35, 37, 29
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 456, 0.000054, 38, 57, 35
customers, 1, 12, 418, 0.000049, 34, 37, 29
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 429, 0.000050, 35, 37, 34
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 420, 0.000049, 35, 36, 28
customers, 2, 12, 421, 0.000050, 35, 37, 29
customers, 1, 12, 426, 0.000050, 35, 38, 28
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 414, 0.000049, 34, 37, 28
customers, 2, 12, 415, 0.000049, 34, 37, 28
customers, 1, 12, 421, 0.000050, 35, 37, 29
customers, 2, 12, 418, 0.000049, 34, 39, 29
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 420, 0.000049, 35, 39, 29
customers, 1, 12, 424, 0.000050, 35, 37, 34
customers, 2, 12, 426, 0.000050, 35, 37, 29
customers, 1, 12, 424, 0.000050, 35, 37, 33
customers, 2, 12, 440, 0.000052, 36, 38, 36
customers, 1, 12, 415, 0.000049, 34, 37, 28
customers, 2, 12, 412, 0.000048, 34, 37, 28
customers, 1, 12, 429, 0.000050, 35, 39, 27
customers, 2, 12, 427, 0.000050, 35, 37, 34
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 432, 0.000051, 36, 45, 29
customers, 1, 12, 430, 0.000051, 35, 38, 34
customers, 2, 12, 428, 0.000050, 35, 38, 29
customers, 1, 12, 422, 0.000050, 35, 37, 27
customers, 2, 12, 420, 0.000049, 35, 40, 28
customers, 1, 12, 412, 0.000048, 34, 37, 28
customers, 2, 12, 419, 0.000049, 34, 37, 29
customers, 1, 12, 413, 0.000049, 34, 37, 28
customers, 2, 12, 419, 0.000049, 34, 38, 29
customers, 1, 12, 423, 0.000050, 35, 37, 28
customers, 2, 12, 413, 0.000049, 34, 37, 28
customers, 1, 12, 422, 0.000050, 35, 38, 28
customers, 2, 12, 428, 0.000050, 35, 37, 34
customers, 1, 12, 421, 0.000050, 35, 37, 29
customers, 2, 12, 423, 0.000050, 35, 37, 28
customers, 1, 12, 404, 0.000048, 33, 38, 27
customers, 2, 12, 445, 0.000052, 37, 52, 28
customers, 1, 12, 427, 0.000050, 35, 45, 28
customers, 2, 12, 431, 0.000051, 35, 37, 35
customers, 1, 12, 407, 0.000048, 33, 37, 28
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 422, 0.000050, 35, 38, 28
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 467, 0.000055, 38, 51, 35
customers, 2, 12, 415, 0.000049, 34, 37, 28
customers, 1, 12, 412, 0.000048, 34, 36, 28
customers, 2, 12, 431, 0.000051, 35, 37, 34
customers, 1, 12, 411, 0.000048, 34, 37, 28
customers, 2, 12, 415, 0.000049, 34, 37, 28
customers, 1, 12, 426, 0.000050, 35, 37, 28
customers, 2, 12, 466, 0.000055, 38, 41, 37
customers, 1, 12, 409, 0.000048, 34, 39, 27
customers, 2, 12, 420, 0.000049, 35, 38, 29
customers, 1, 12, 420, 0.000049, 35, 36, 29
customers, 2, 12, 428, 0.000050, 35, 37, 30
customers, 1, 12, 421, 0.000050, 35, 37, 29
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 427, 0.000050, 35, 40, 27
customers, 2, 12, 408, 0.000048, 34, 37, 28
customers, 1, 12, 411, 0.000048, 34, 38, 28
customers, 2, 12, 433, 0.000051, 36, 37, 35
customers, 1, 12, 404, 0.000048, 33, 36, 28
customers, 2, 12, 430, 0.000051, 35, 37, 35
customers, 1, 12, 415, 0.000049, 34, 39, 27
customers, 2, 12, 431, 0.000051, 35, 37, 35
customers, 1, 12, 417, 0.000049, 34, 36, 28
customers, 2, 12, 422, 0.000050, 35, 37, 29
customers, 1, 12, 423, 0.000050, 35, 37, 30
customers, 2, 12, 408, 0.000048, 34, 37, 27
customers, 1, 12, 447, 0.000053, 37, 39, 30
customers, 2, 12, 409, 0.000048, 34, 37, 28
customers, 1, 12, 424, 0.000050, 35, 37, 34
customers, 2, 12, 421, 0.000050, 35, 36, 28
customers, 1, 12, 412, 0.000048, 34, 37, 28
customers, 2, 12, 433, 0.000051, 36, 38, 35
customers, 1, 12, 425, 0.000050, 35, 37, 34
customers, 2, 12, 418, 0.000049, 34, 37, 27
customers, 1, 12, 405, 0.000048, 33, 37, 28
customers, 2, 12, 433, 0.000051, 36, 37, 34
customers, 1, 12, 417, 0.000049, 34, 37, 28
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 419, 0.000049, 34, 37, 29
customers, 2, 12, 422, 0.000050, 35, 38, 29
customers, 1, 12, 423, 0.000050, 35, 36, 34
customers, 2, 12, 430, 0.000051, 35, 37, 35
customers, 1, 12, 419, 0.000049, 34, 36, 28
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 429, 0.000050, 35, 37, 34
customers, 2, 12, 427, 0.000050, 35, 38, 28
customers, 1, 12, 415, 0.000049, 34, 36, 28
customers, 2, 12, 426, 0.000050, 35, 37, 29
customers, 1, 12, 409, 0.000048, 34, 37, 29
customers, 2, 12, 408, 0.000048, 34, 37, 28
customers, 1, 12, 431, 0.000051, 35, 37, 35
customers, 2, 12, 408, 0.000048, 34, 37, 28
customers, 1, 12, 419, 0.000049, 34, 38, 28
customers, 2, 12, 425, 0.000050, 35, 38, 28
customers, 1, 12, 405, 0.000048, 33, 37, 27
customers, 2, 12, 423, 0.000050, 35, 37, 29
customers, 1, 12, 426, 0.000050, 35, 39, 27
customers, 2, 12, 427, 0.000050, 35, 37, 28
customers, 1, 12, 409, 0.000048, 34, 37, 28
customers, 2, 12, 421, 0.000050, 35, 37, 28
customers, 1, 12, 418, 0.000049, 34, 36, 28
customers, 2, 12, 423, 0.000050, 35, 45, 27
customers, 1, 12, 413, 0.000049, 34, 40, 28
customers, 2, 12, 421, 0.000050, 35, 38, 28
customers, 1, 12, 436, 0.000051, 36, 44, 34
customers, 2, 12, 408, 0.000048, 34, 37, 28
customers, 1, 12, 410, 0.000048, 34, 37, 28
customers, 2, 12, 419, 0.000049, 34, 37, 28
customers, 1, 12, 417, 0.000049, 34, 37, 27
customers, 2, 12, 435, 0.000051, 36, 37, 35
customers, 1, 12, 403, 0.000047, 33, 36, 27
customers, 2, 12, 430, 0.000051, 35, 38, 34
customers, 1, 12, 428, 0.000050, 35, 37, 34
customers, 2, 12, 425, 0.000050, 35, 37, 30
customers, 1, 12, 420, 0.000049, 35, 37, 27
customers, 2, 12, 430, 0.000051, 35, 37, 35
customers, 1, 12, 425, 0.000050, 35, 36, 34
customers, 2, 12, 427, 0.000050, 35, 37, 28
customers, 1, 12, 426, 0.000050, 35, 39, 28
customers, 2, 12, 428, 0.000050, 35, 37, 29
customers, 1, 12, 430, 0.000051, 35, 37, 34
customers, 2, 12, 433, 0.000051, 36, 37, 35
customers, 1, 12, 421, 0.000050, 35, 36, 29
customers, 2, 12, 407, 0.000048, 33, 36, 28
customers, 1, 12, 420, 0.000049, 35, 37, 28
customers, 2, 12, 430, 0.000051, 35, 37, 34
customers, 1, 12, 476, 0.000056, 39, 56, 29
customers, 2, 12, 425, 0.000050, 35, 37, 28
customers, 1, 12, 405, 0.000048, 33, 37, 28
customers, 2, 12, 565, 0.000066, 47, 73, 35
customers, 1, 12, 400, 0.000047, 33, 37, 27
customers, 2, 12, 415, 0.000049, 34, 37, 29
customers, 1, 12, 403, 0.000047, 33, 37, 27
customers, 2, 12, 420, 0.000049, 35, 37, 28
customers, 1, 12, 429, 0.000050, 35, 37, 34
customers, 2, 12, 435, 0.000051, 36, 37, 35
customers, 1, 12, 412, 0.000048, 34, 37, 27
customers, 2, 12, 424, 0.000050, 35, 37, 28
customers, 1, 12, 412, 0.000048, 34, 37, 28
customers, 2, 12, 412, 0.000048, 34, 37, 28
customers, 1, 12, 429, 0.000050, 35, 37, 34
customers, 2, 12, 469, 0.000055, 39, 72, 35
customers, 1, 12, 431, 0.000051, 35, 56, 28
customers, 2, 12, 426, 0.000050, 35, 38, 29
customers, 1, 12, 419, 0.000049, 34, 37, 27
customers, 2, 12, 440, 0.000052, 36, 50, 29
customers, 1, 12, 432, 0.000051, 36, 37, 35
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 407, 0.000048, 33, 37, 27
customers, 2, 12, 442, 0.000052, 36, 50, 29
customers, 1, 12, 433, 0.000051, 36, 37, 35
customers, 2, 12, 423, 0.000050, 35, 36, 29
customers, 1, 12, 429, 0.000050, 35, 38, 35
customers, 2, 12, 428, 0.000050, 35, 38, 28
customers, 1, 12, 391, 0.000046, 32, 37, 27
customers, 2, 12, 425, 0.000050, 35, 37, 28
customers, 1, 12, 426, 0.000050, 35, 37, 29
customers, 2, 12, 415, 0.000049, 34, 37, 28
customers, 1, 12, 425, 0.000050, 35, 37, 28
customers, 2, 12, 425, 0.000050, 35, 37, 28
customers, 1, 12, 421, 0.000050, 35, 36, 29
customers, 2, 12, 459, 0.000054, 38, 51, 35
customers, 1, 12, 410, 0.000048, 34, 36, 27
customers, 2, 12, 429, 0.000050, 35, 39, 29
customers, 1, 12, 413, 0.000049, 34, 37, 29
customers, 2, 12, 418, 0.000049, 34, 37, 29
customers, 1, 12, 425, 0.000050, 35, 37, 28
customers, 2, 12, 422, 0.000050, 35, 37, 28
customers, 1, 12, 410, 0.000048, 34, 37, 28
customers, 2, 12, 428, 0.000050, 35, 37, 35
customers, 1, 12, 413, 0.000049, 34, 37, 28
customers, 2, 12, 424, 0.000050, 35, 38, 28
customers, 1, 12, 411, 0.000048, 34, 37, 28
customers, 2, 12, 424, 0.000050, 35, 37, 30
customers, 1, 12, 425, 0.000050, 35, 37, 34
customers, 2, 12, 465, 0.000055, 38, 52, 36
customers, 1, 12, 418, 0.000049, 34, 37, 28
customers, 2, 12, 413, 0.000049, 34, 38, 28
customers, 1, 12, 426, 0.000050, 35, 36, 34
customers, 2, 12, 431, 0.000051, 35, 37, 35
customers, 1, 12, 401, 0.000047, 33, 37, 27
customers, 2, 12, 421, 0.000050, 35, 37, 28
customers, 1, 12, 427, 0.000050, 35, 38, 27
customers, 2, 12, 424, 0.000050, 35, 37, 29
customers, 1, 12, 422, 0.000050, 35, 37, 28
customers, 2, 12, 438, 0.000052, 36, 51, 28
customers, 1, 12, 429, 0.000050, 35, 37, 35
customers, 2, 12, 418, 0.000049, 34, 37, 28
customers, 1, 12, 427, 0.000050, 35, 37, 35
customers, 2, 12, 424, 0.000050, 35, 37, 29
customers, 1, 12, 420, 0.000049, 35, 37, 28
customers, 2, 12, 426, 0.000050, 35, 38, 28
customers, 1, 12, 387, 0.000046, 32, 36, 27
customers, 2, 12, 427, 0.000050, 35, 37, 30
customers, 1, 12, 475, 0.000056, 39, 48, 37
customers, 2, 12, 425, 0.000050, 35, 37, 30
customers, 1, 12, 433, 0.000051, 36, 37, 35
customers, 2, 12, 424, 0.000050, 35, 37, 28
customers, 1, 12, 423, 0.000050, 35, 37, 28
customers, 2, 12, 417, 0.000049, 34, 39, 29
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 420, 0.000049, 35, 38, 28
customers, 1, 12, 414, 0.000049, 34, 37, 27
customers, 2, 12, 407, 0.000048, 33, 37, 29
customers, 1, 12, 402, 0.000047, 33, 36, 27
customers, 2, 12, 420, 0.000049, 35, 37, 28
customers, 1, 12, 420, 0.000049, 35, 40, 28
customers, 2, 12, 436, 0.000051, 36, 37, 35
customers, 1, 12, 432, 0.000051, 36, 37, 35
customers, 2, 12, 435, 0.000051, 36, 37, 35
customers, 1, 12, 428, 0.000050, 35, 37, 35
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 423, 0.000050, 35, 37, 28
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 433, 0.000051, 36, 38, 34
customers, 2, 12, 419, 0.000049, 34, 39, 28
customers, 1, 12, 429, 0.000050, 35, 39, 31
customers, 2, 12, 421, 0.000050, 35, 38, 29
customers, 1, 12, 421, 0.000050, 35, 39, 28
customers, 2, 12, 430, 0.000051, 35, 37, 35
customers, 1, 12, 425, 0.000050, 35, 38, 28
customers, 2, 12, 422, 0.000050, 35, 37, 28
customers, 1, 12, 424, 0.000050, 35, 36, 34
customers, 2, 12, 434, 0.000051, 36, 37, 35
customers, 1, 12, 499, 0.000059, 41, 68, 28
customers, 2, 12, 436, 0.000051, 36, 50, 29
customers, 1, 12, 420, 0.000049, 35, 37, 29
customers, 2, 12, 429, 0.000050, 35, 37, 35
customers, 1, 12, 419, 0.000049, 34, 37, 29
customers, 2, 12, 414, 0.000049, 34, 37, 28
customers, 1, 12, 416, 0.000049, 34, 37, 27
customers, 2, 12, 430, 0.000051, 35, 37, 35
customers, 1, 12, 431, 0.000051, 35, 37, 35
customers, 2, 12, 402, 0.000047, 33, 37, 28
customers, 1, 12, 432, 0.000051, 36, 37, 35
customers, 2, 12, 464, 0.000055, 38, 71, 35
customers, 1, 12, 414, 0.000049, 34, 37, 28
customers, 2, 12, 428, 0.000050, 35, 37, 29
customers, 1, 12, 422, 0.000050, 35, 37, 28
customers, 2, 12, 398, 0.000047, 33, 37, 28
customers, 1, 12, 431, 0.000051, 35, 37, 35
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 413, 0.000049, 34, 37, 27
customers, 2, 12, 416, 0.000049, 34, 37, 28
customers, 1, 12, 413, 0.000049, 34, 37, 28
customers, 2, 12, 419, 0.000049, 34, 37, 29
customers, 1, 12, 449, 0.000053, 37, 49, 28
customers, 2, 12, 423, 0.000050, 35, 37, 29
customers, 1, 12, 403, 0.000047, 33, 37, 28
customers, 2, 12, 458, 0.000054, 38, 52, 35
customers, 1, 12, 422, 0.000050, 35, 37, 28
customers, 2, 12, 434, 0.000051, 36, 37, 34
customers, 1, 12, 428, 0.000050, 35, 37, 35
customers, 2, 12, 418, 0.000049, 34, 37, 28
customers, 1, 12, 428, 0.000050, 35, 37, 35
customers, 2, 12, 419, 0.000049, 34, 37, 28
customers, 1, 12, 410, 0.000048, 34, 43, 28
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 419, 0.000049, 34, 37, 29
customers, 2, 12, 428, 0.000050, 35, 37, 34
customers, 1, 12, 431, 0.000051, 35, 37, 34
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 419, 0.000049, 34, 37, 29
customers, 2, 12, 426, 0.000050, 35, 37, 28
customers, 1, 12, 424, 0.000050, 35, 37, 29
customers, 2, 12, 421, 0.000050, 35, 36, 29
customers, 1, 12, 407, 0.000048, 33, 36, 27
customers, 2, 12, 424, 0.000050, 35, 37, 29
customers, 1, 12, 397, 0.000047, 33, 36, 28
customers, 2, 12, 428, 0.000050, 35, 38, 28
customers, 1, 12, 411, 0.000048, 34, 38, 28
customers, 2, 12, 434, 0.000051, 36, 38, 35
customers, 1, 12, 391, 0.000046, 32, 37, 28
customers, 2, 12, 415, 0.000049, 34, 37, 28
customers, 1, 12, 435, 0.000051, 36, 37, 35
customers, 2, 12, 422, 0.000050, 35, 37, 29
customers, 1, 12, 412, 0.000048, 34, 37, 27
customers, 2, 12, 451, 0.000053, 37, 44, 28
customers, 1, 12, 418, 0.000049, 34, 36, 29
customers, 2, 12, 420, 0.000049, 35, 38, 29
customers, 1, 12, 444, 0.000052, 37, 50, 34
customers, 2, 12, 413, 0.000049, 34, 38, 28
customers, 1, 12, 421, 0.000050, 35, 38, 28
customers, 2, 12, 417, 0.000049, 34, 37, 28
customers, 1, 12, 429, 0.000050, 35, 37, 35
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 430, 0.000051, 35, 38, 34
customers, 2, 12, 416, 0.000049, 34, 38, 28
customers, 1, 12, 419, 0.000049, 34, 37, 28
customers, 2, 12, 422, 0.000050, 35, 38, 29
customers, 1, 12, 412, 0.000048, 34, 37, 27
customers, 2, 12, 426, 0.000050, 35, 38, 28
customers, 1, 12, 429, 0.000050, 35, 36, 35
customers, 2, 12, 429, 0.000050, 35, 37, 35
customers, 1, 12, 428, 0.000050, 35, 37, 34
customers, 2, 12, 435, 0.000051, 36, 37, 35
customers, 1, 12, 426, 0.000050, 35, 37, 34
customers, 2, 12, 424, 0.000050, 35, 38, 29
customers, 1, 12, 420, 0.000049, 35, 37, 29
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 415, 0.000049, 34, 37, 28
customers, 2, 12, 424, 0.000050, 35, 37, 29
customers, 1, 12, 426, 0.000050, 35, 37, 34
customers, 2, 12, 477, 0.000056, 39, 59, 37
customers, 1, 12, 426, 0.000050, 35, 37, 34
customers, 2, 12, 431, 0.000051, 35, 37, 35
customers, 1, 12, 424, 0.000050, 35, 36, 34
customers, 2, 12, 425, 0.000050, 35, 37, 28
customers, 1, 12, 420, 0.000049, 35, 36, 29
customers, 2, 12, 426, 0.000050, 35, 37, 28
customers, 1, 12, 414, 0.000049, 34, 38, 27
customers, 2, 12, 431, 0.000051, 35, 37, 35
customers, 1, 12, 404, 0.000048, 33, 37, 27
customers, 2, 12, 425, 0.000050, 35, 37, 28
customers, 1, 12, 439, 0.000052, 36, 50, 29
customers, 2, 12, 434, 0.000051, 36, 37, 35
customers, 1, 12, 396, 0.000047, 33, 36, 28
customers, 2, 12, 427, 0.000050, 35, 37, 28
customers, 1, 12, 463, 0.000054, 38, 67, 34
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 413, 0.000049, 34, 36, 28
customers, 2, 12, 425, 0.000050, 35, 37, 29
customers, 1, 12, 459, 0.000054, 38, 41, 37
customers, 2, 12, 419, 0.000049, 34, 38, 28
customers, 1, 12, 400, 0.000047, 33, 38, 28
customers, 2, 12, 423, 0.000050, 35, 41, 29
customers, 1, 12, 425, 0.000050, 35, 41, 28
customers, 2, 12, 461, 0.000054, 38, 59, 35
customers, 1, 12, 417, 0.000049, 34, 37, 28
customers, 2, 12, 424, 0.000050, 35, 38, 28
customers, 1, 12, 398, 0.000047, 33, 38, 27
customers, 2, 12, 425, 0.000050, 35, 38, 29
customers, 1, 12, 428, 0.000050, 35, 37, 34
customers, 2, 12, 418, 0.000049, 34, 38, 28
customers, 1, 12, 417, 0.000049, 34, 39, 28
customers, 2, 12, 420, 0.000049, 35, 37, 28
customers, 1, 12, 428, 0.000050, 35, 38, 35
customers, 2, 12, 433, 0.000051, 36, 39, 35
customers, 1, 12, 416, 0.000049, 34, 36, 27
customers, 2, 12, 432, 0.000051, 36, 37, 35
customers, 1, 12, 430, 0.000051, 35, 38, 34
customers, 2, 12, 409, 0.000048, 34, 37, 29
customers, 1, 12, 419, 0.000049, 34, 39, 28
customers, 2, 12, 415, 0.000049, 34, 38, 28
customers, 1, 12, 416, 0.000049, 34, 37, 28
customers, 2, 12, 426, 0.000050, 35, 37, 28
customers, 1, 12, 417, 0.000049, 34, 36, 29
customers, 2, 12, 417, 0.000049, 34, 37, 29
customers, 1, 12, 410, 0.000048, 34, 36, 28
customers, 2, 12, 403, 0.000047, 33, 37, 28
customers, 1, 12, 409, 0.000048, 34, 36, 28
customers, 2, 12, 404, 0.000048, 33, 37, 28
customers, 1, 12, 427, 0.000050, 35, 37, 34
customers, 2, 12, 460, 0.000054, 38, 57, 28
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 434, 0.000051, 36, 37, 35
customers, 1, 12, 610, 0.000072, 50, 68, 28
customers, 2, 12, 438, 0.000052, 36, 45, 29
customers, 1, 12, 421, 0.000050, 35, 38, 29
customers, 2, 12, 423, 0.000050, 35, 37, 28
customers, 1, 12, 425, 0.000050, 35, 44, 29
customers, 2, 12, 428, 0.000050, 35, 37, 28
customers, 1, 12, 421, 0.000050, 35, 37, 28
customers, 2, 12, 430, 0.000051, 35, 38, 35
customers, 1, 12, 405, 0.000048, 33, 37, 28
customers, 2, 12, 414, 0.000049, 34, 37, 28
customers, 1, 12, 394, 0.000046, 32, 36, 28
customers, 2, 12, 416, 0.000049, 34, 39, 28
customers, 1, 12, 420, 0.000049, 35, 37, 28
customers, 2, 12, 409, 0.000048, 34, 37, 28
customers, 1, 12, 427, 0.000050, 35, 37, 34
customers, 2, 12, 436, 0.000051, 36, 37, 35
customers, 1, 12, 411, 0.000048, 34, 36, 28
customers, 2, 12, 417, 0.000049, 34, 39, 27
customers, 1, 12, 456, 0.000054, 38, 57, 35
customers, 2, 12, 413, 0.000049, 34, 37, 28
customers, 1, 12, 428, 0.000050, 35, 38, 34
customers, 2, 12, 427, 0.000050, 35, 38, 29
