Start time:, 1647416506286884927
worker, 0, 16, 4549, 0.026422, 284, 440, 150
worker, 1, 14, 8053, 0.046775, 575, 840, 264
worker, 2, 16, 186716, 1.084509, 11669, 47898, 3232
worker, 3, 12, 99033, 0.575217, 8252, 30814, 2679
worker, 0, 16, 5427, 0.031522, 339, 725, 157
worker, 1, 2, 1143, 0.006639, 571, 754, 389
worker, 2, 16, 125065, 0.726419, 7816, 39867, 1059
worker, 3, 12, 109732, 0.637360, 9144, 28332, 2123
worker, 0, 16, 4158, 0.024151, 259, 460, 155
worker, 1, 2, 1531, 0.008893, 765, 997, 534
worker, 2, 16, 222282, 1.291088, 13892, 70191, 1475
worker, 3, 12, 103586, 0.601662, 8632, 24694, 2082
worker, 0, 16, 4064, 0.023605, 254, 446, 119
worker, 1, 2, 1185, 0.006883, 592, 687, 498
worker, 2, 16, 125999, 0.731844, 7874, 23050, 1250
worker, 3, 12, 114221, 0.663434, 9518, 64837, 496
worker, 0, 16, 4391, 0.025504, 274, 507, 151
worker, 1, 2, 946, 0.005495, 473, 687, 259
worker, 2, 16, 291227, 1.691543, 18201, 204313, 655
worker, 3, 12, 143593, 0.834036, 11966, 68691, 373
worker, 0, 16, 4802, 0.027892, 300, 503, 163
worker, 1, 14, 8873, 0.051537, 633, 997, 304
worker, 2, 16, 176247, 1.023701, 11015, 47601, 949
worker, 3, 12, 153564, 0.891951, 12797, 91148, 703
worker, 0, 16, 4895, 0.028432, 305, 514, 149
worker, 1, 12, 6931, 0.040258, 577, 837, 360
worker, 2, 15, 170408, 0.989786, 11360, 34754, 614
worker, 3, 12, 435262, 2.528146, 36271, 235910, 794
worker, 0, 16, 4947, 0.028734, 309, 486, 163
worker, 1, 16, 11548, 0.067075, 721, 1070, 276
worker, 2, 16, 171085, 0.993719, 10692, 58131, 1276
worker, 3, 12, 305485, 1.774358, 25457, 133159, 3349
worker, 0, 16, 4507, 0.026178, 281, 480, 134
worker, 1, 16, 11061, 0.064246, 691, 2250, 238
worker, 2, 16, 198798, 1.154685, 12424, 38551, 1394
worker, 3, 12, 87792, 0.509925, 7316, 24093, 2899
worker, 0, 16, 5322, 0.030912, 332, 686, 162
worker, 1, 16, 9876, 0.057363, 617, 1626, 299
worker, 2, 16, 82327, 0.478183, 5145, 7174, 1690
worker, 3, 12, 107240, 0.622886, 8936, 43178, 1553
worker, 0, 16, 9085, 0.052769, 567, 4513, 158
worker, 1, 16, 9544, 0.055435, 596, 983, 278
worker, 2, 16, 225645, 1.310621, 14102, 78051, 1782
worker, 3, 12, 116774, 0.678262, 9731, 50254, 1376
worker, 0, 16, 3873, 0.022496, 242, 457, 100
worker, 1, 16, 10277, 0.059692, 642, 973, 324
worker, 2, 16, 284442, 1.652134, 17777, 79498, 691
worker, 3, 12, 70638, 0.410289, 5886, 27724, 383
worker, 0, 16, 3983, 0.023135, 248, 393, 138
worker, 1, 2, 1323, 0.007684, 661, 906, 417
worker, 2, 16, 271457, 1.576713, 16966, 135882, 1398
worker, 3, 12, 485522, 2.820073, 40460, 339208, 5655
worker, 0, 16, 4374, 0.025406, 273, 520, 123
worker, 1, 2, 1482, 0.008608, 741, 1037, 445
worker, 2, 16, 530098, 3.078985, 33131, 282588, 3058
worker, 3, 12, 369009, 2.143327, 30750, 217890, 4972
worker, 0, 16, 4116, 0.023907, 257, 342, 165
worker, 1, 2, 1391, 0.008079, 695, 996, 395
worker, 2, 16, 178415, 1.036294, 11150, 35650, 1131
worker, 3, 12, 91670, 0.532450, 7639, 31540, 1476
worker, 0, 16, 5503, 0.031963, 343, 507, 165
worker, 1, 2, 1133, 0.006581, 566, 727, 406
worker, 2, 16, 379766, 2.205807, 23735, 117312, 1669
worker, 3, 12, 152184, 0.883935, 12682, 33400, 2849
worker, 0, 16, 4530, 0.026312, 283, 507, 139
worker, 1, 14, 9268, 0.053832, 662, 896, 352
worker, 2, 16, 1647416506290466730, 9568742959446.902344, 102963531643154170, 1647416506290293674, 1980
worker, 3, 12, 142021, 0.824905, 11835, 28707, 3364
worker, 0, 16, 5033, 0.029233, 314, 499, 101
worker, 1, 14, 9348, 0.054296, 667, 1084, 284
worker, 2, 16, 325438, 1.890252, 20339, 166415, 1058
worker, 3, 12, 240505, 1.396933, 20042, 70086, 3760
worker, 0, 16, 4934, 0.028658, 308, 540, 145
worker, 1, 14, 8538, 0.049592, 609, 900, 301
worker, 2, 16, 437676, 2.542168, 27354, 186389, 1520
worker, 3, 12, 79782, 0.463400, 6648, 13370, 3055
worker, 0, 16, 4522, 0.026265, 282, 405, 150
worker, 1, 14, 8803, 0.051131, 628, 1037, 243
worker, 2, 16, 144422, 0.838851, 9026, 49244, 1572
worker, 3, 12, 267401, 1.553154, 22283, 129272, 945
worker, 0, 16, 4373, 0.025400, 273, 420, 161
worker, 1, 14, 9077, 0.052722, 648, 1097, 280
worker, 2, 16, 176984, 1.027982, 11061, 51911, 1195
worker, 3, 12, 105898, 0.615091, 8824, 40787, 530
worker, 0, 16, 4771, 0.027712, 298, 577, 161
worker, 1, 14, 8285, 0.048122, 591, 993, 278
worker, 2, 16, 219156, 1.272931, 13697, 53513, 2127
worker, 3, 12, 160763, 0.933765, 13396, 106855, 2769
worker, 0, 16, 4962, 0.028821, 310, 607, 138
worker, 1, 14, 7739, 0.044951, 552, 830, 279
worker, 2, 16, 240679, 1.397944, 15042, 95821, 2683
worker, 3, 12, 223571, 1.298575, 18630, 99659, 817
worker, 0, 16, 6454, 0.037487, 403, 1957, 144
worker, 2, 16, 273302, 1.587429, 17081, 109646, 1104
worker, 3, 12, 170309, 0.989211, 14192, 82025, 872
worker, 0, 16, 5112, 0.029692, 319, 520, 170
worker, 1, 4, 2524, 0.014660, 631, 946, 375
worker, 2, 16, 147997, 0.859616, 9249, 26211, 2053
worker, 3, 12, 215872, 1.253856, 17989, 89656, 5344
worker, 0, 16, 6732, 0.039102, 420, 2087, 162
worker, 1, 4, 3580, 0.020794, 895, 2003, 380
worker, 2, 16, 143902, 0.835831, 8993, 29811, 1758
worker, 3, 12, 113295, 0.658055, 9441, 42298, 2129
worker, 0, 16, 3934, 0.022850, 245, 436, 153
worker, 1, 4, 3472, 0.020167, 868, 1726, 357
worker, 2, 16, 153901, 0.893908, 9618, 62478, 1080
worker, 3, 12, 247054, 1.434972, 20587, 79598, 4035
worker, 0, 16, 4234, 0.024592, 264, 350, 174
worker, 1, 16, 9139, 0.053082, 571, 1030, 262
worker, 2, 16, 549566, 3.192062, 34347, 334825, 1485
worker, 3, 12, 291303, 1.691985, 24275, 99613, 3322
worker, 0, 16, 4836, 0.028089, 302, 510, 161
worker, 1, 16, 10519, 0.061098, 657, 1030, 279
worker, 2, 16, 154184, 0.895552, 9636, 38421, 639
worker, 3, 12, 298028, 1.731046, 24835, 247907, 716
worker, 0, 16, 8628, 0.050114, 539, 4013, 120
worker, 1, 14, 9418, 0.054703, 672, 1073, 348
worker, 2, 16, 171537, 0.996344, 10721, 57525, 1000
worker, 3, 12, 93457, 0.542829, 7788, 23417, 1280
worker, 0, 16, 4775, 0.027735, 298, 503, 108
worker, 1, 14, 8670, 0.050358, 619, 984, 260
worker, 2, 16, 251074, 1.458321, 15692, 63074, 934
worker, 3, 12, 230625, 1.339547, 19218, 109720, 1036
worker, 0, 16, 4459, 0.025899, 278, 422, 162
worker, 1, 14, 8631, 0.050132, 616, 936, 231
worker, 2, 16, 199750, 1.160214, 12484, 42781, 1258
worker, 3, 12, 131249, 0.762338, 10937, 66064, 1002
worker, 0, 16, 4795, 0.027851, 299, 489, 144
worker, 1, 14, 8385, 0.048703, 598, 1297, 265
worker, 2, 16, 221261, 1.285157, 13828, 47874, 3284
worker, 3, 12, 118123, 0.686098, 9843, 26287, 1582
worker, 0, 16, 4623, 0.026852, 288, 567, 132
worker, 1, 12, 8805, 0.051142, 733, 1880, 320
worker, 2, 16, 224842, 1.305957, 14052, 115171, 1168
worker, 3, 12, 109465, 0.635809, 9122, 48636, 1491
worker, 0, 16, 4468, 0.025952, 279, 550, 147
worker, 1, 2, 5547, 0.032219, 2773, 5113, 434
worker, 2, 16, 131610, 0.764435, 8225, 23554, 1230
worker, 3, 12, 145531, 0.845292, 12127, 54114, 1529
worker, 0, 16, 4240, 0.024627, 265, 430, 116
worker, 1, 2, 1351, 0.007847, 675, 923, 428
worker, 2, 16, 428769, 2.490433, 26798, 186903, 1189
worker, 3, 12, 168114, 0.976462, 14009, 62380, 1362
worker, 0, 16, 4695, 0.027270, 293, 433, 214
worker, 1, 2, 1658, 0.009630, 829, 914, 744
worker, 2, 16, 249309, 1.448070, 15581, 65091, 3169
worker, 3, 12, 181507, 1.054253, 15125, 110842, 1329
worker, 0, 16, 4576, 0.026579, 286, 463, 124
worker, 1, 12, 6657, 0.038666, 554, 793, 279
worker, 2, 16, 128285, 0.745122, 8017, 35678, 727
worker, 3, 12, 70433, 0.409098, 5869, 31614, 542
worker, 0, 16, 4651, 0.027015, 290, 473, 128
worker, 1, 14, 9418, 0.054703, 672, 1120, 414
worker, 2, 16, 149082, 0.865918, 9317, 25731, 984
worker, 3, 12, 243960, 1.417001, 20330, 120949, 568
worker, 0, 16, 4931, 0.028641, 308, 490, 119
worker, 1, 14, 9493, 0.055139, 678, 909, 416
worker, 2, 16, 168152, 0.976683, 10509, 73756, 2240
worker, 3, 12, 289631, 1.682273, 24135, 127342, 2850
worker, 0, 16, 4282, 0.024871, 267, 367, 149
worker, 1, 14, 8797, 0.051096, 628, 967, 315
worker, 2, 16, 144839, 0.841273, 9052, 41741, 1226
worker, 3, 12, 167078, 0.970445, 13923, 100411, 1428
worker, 0, 16, 4967, 0.028850, 310, 534, 154
worker, 1, 14, 7883, 0.045787, 563, 830, 313
worker, 2, 16, 133705, 0.776603, 8356, 27804, 885
worker, 3, 12, 206306, 1.198294, 17192, 105524, 583
worker, 0, 16, 4264, 0.024767, 266, 463, 156
worker, 1, 16, 10629, 0.061737, 664, 2210, 232
worker, 2, 16, 240184, 1.395069, 15011, 91748, 1934
worker, 3, 12, 282640, 1.641667, 23553, 139154, 3362
worker, 0, 16, 4825, 0.028025, 301, 597, 183
worker, 1, 16, 10489, 0.060924, 655, 1573, 293
worker, 2, 16, 259835, 1.509208, 16239, 101855, 3551
worker, 3, 12, 164260, 0.954077, 13688, 70976, 1540
worker, 0, 16, 4195, 0.024366, 262, 340, 140
worker, 1, 16, 9492, 0.055133, 593, 1187, 291
worker, 2, 16, 229344, 1.332106, 14334, 43551, 3512
worker, 3, 12, 253982, 1.475212, 21165, 83563, 3236
worker, 0, 16, 4825, 0.028025, 301, 494, 153
worker, 1, 4, 2640, 0.015334, 660, 1037, 352
worker, 2, 16, 175710, 1.020582, 10981, 32701, 3529
worker, 3, 12, 89445, 0.519526, 7453, 13647, 3167
worker, 0, 16, 4297, 0.024958, 268, 574, 156
worker, 1, 2, 1268, 0.007365, 634, 970, 298
worker, 2, 16, 280280, 1.627959, 17517, 108778, 750
worker, 3, 12, 174338, 1.012613, 14528, 69178, 722
worker, 0, 16, 4687, 0.027224, 292, 483, 119
worker, 2, 16, 253025, 1.469653, 15814, 99554, 2174
worker, 3, 12, 179881, 1.044809, 14990, 71841, 4647
worker, 0, 16, 4015, 0.023320, 250, 344, 155
worker, 1, 14, 9315, 0.054105, 665, 900, 338
worker, 2, 16, 180531, 1.048584, 11283, 37380, 1481
worker, 3, 12, 227169, 1.319473, 18930, 46960, 1279
worker, 0, 16, 4540, 0.026370, 283, 453, 163
worker, 1, 14, 7266, 0.042203, 519, 800, 249
worker, 2, 16, 250433, 1.454598, 15652, 46807, 2897
worker, 3, 12, 167432, 0.972501, 13952, 45890, 2625
worker, 0, 16, 5104, 0.029646, 319, 570, 188
worker, 1, 14, 7982, 0.046362, 570, 863, 294
worker, 2, 16, 352518, 2.047542, 22032, 147063, 3064
worker, 3, 12, 110916, 0.644237, 9243, 29594, 2802
worker, 0, 16, 4240, 0.024627, 265, 417, 102
worker, 1, 12, 7236, 0.042029, 603, 1060, 294
worker, 2, 16, 129529, 0.752348, 8095, 18169, 1495
worker, 3, 12, 86906, 0.504779, 7242, 16450, 1111
worker, 0, 16, 4524, 0.026277, 282, 426, 160
worker, 1, 14, 6629, 0.038503, 473, 867, 248
worker, 2, 16, 451506, 2.622497, 28219, 312228, 3071
worker, 3, 12, 97157, 0.564320, 8096, 21500, 3072
worker, 0, 16, 5296, 0.030761, 331, 451, 177
worker, 1, 14, 9455, 0.054918, 675, 963, 395
worker, 2, 16, 162559, 0.944197, 10159, 49799, 1907
worker, 3, 12, 140865, 0.818191, 11738, 38968, 1422
worker, 0, 16, 4356, 0.025301, 272, 457, 123
worker, 1, 12, 8809, 0.051166, 734, 1087, 402
worker, 2, 16, 173585, 1.008239, 10849, 46294, 664
worker, 3, 12, 42799, 0.248591, 3566, 17847, 514
worker, 0, 16, 4717, 0.027398, 294, 513, 184
worker, 1, 2, 1554, 0.009026, 777, 874, 680
worker, 2, 16, 282916, 1.643270, 17682, 125913, 3080
worker, 3, 12, 106547, 0.618860, 8878, 23050, 2759
worker, 0, 16, 4565, 0.026515, 285, 464, 104
worker, 1, 2, 1277, 0.007417, 638, 736, 541
worker, 2, 16, 188594, 1.095417, 11787, 39241, 3424
worker, 3, 12, 56740, 0.329565, 4728, 9330, 1912

Schedule calls
Trigger, Occurrences
runner.nextIteration, 13
runner.done, 1
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 3
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
worker.next, 4
